TITULO,FECHA_CIERRE,FECHA_CONSTITUCION,FECHA_VENCIMIENTO,FECHA_INICIO_FLUJOS,TIPO_SWAP,SWAP_DERECHO,TIPO_DE_TASA_DERECHO,TASA_FACIAL_DERECHO,SPREAD_DERECHO,PERIODICIDAD_DERECHO,MODALIDAD_DERECHO,INICIO_O_FINAL_DERECHO,MONEDA_DERECHO,NOMINAL_DERECHO,TITULO_DERECHO,SWAP_OBLIGACION,TIPO_DE_TASA_OBLIGACION,TASA_FACIAL_OBLIGACION,SPREAD_OBLIGACION,PERIODICIDAD_OBLIGACION,MODALIDAD_OBLIGACION,INICIO_O_FINAL_OBLIGACION,MONEDA_OBLIGACION,NOMINAL_OBLIGACION,TITULO_OBLIGACION,ID_CONTRAPARTE,CONTRAPARTE,ID_SWAP,CODIGO_EMPRESA,CODIGO_PORTAFOLIO,VALOR_DERECHO_MONEDA,VALOR_DERECHO_PESOS,VALOR_OBLIGACION_MONEDA,VALOR_OBLIGACION_PESOS,UTILIDAD,VALOR_CVA,UTILIDAD_CON_CVA,UTILIDAD_DIA
134889,2021-10-20,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134889,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134890,444442029,JP MORGAN CHASE & CO,244,STP,S3,1893268647.43,1893268647.43,553352.49,2086459831.7442,-193191184.3142,0.0,-193191184.3142,2224235087.9836
134889,2021-10-21,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134889,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134890,444442029,JP MORGAN CHASE & CO,244,STP,S3,1889548659.53,1889548659.53,552389.27,2089854325.191,-200305665.661,0.0,-200305665.661,10005152479.7928
134889,2021-10-22,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134889,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134890,444442029,JP MORGAN CHASE & CO,244,STP,S3,1886820958.32,1886820958.32,551843.64,2086178659.7832,-199357701.4632,0.0,-199357701.4632,-15825553520.6796
134889,2021-10-23,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134889,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134890,444442029,JP MORGAN CHASE & CO,244,STP,S3,1887163163.36,1887163163.36,551860.53,2086242510.4014,-199079347.0414,0.0,-199079347.0414,1293601238.497
134889,2021-10-24,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134889,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134890,444442029,JP MORGAN CHASE & CO,244,STP,S3,1887505195.68,1887505195.68,551877.39,2086306247.6082,-198801051.9282,0.0,-198801051.9282,1292948404.6748
134889,2021-10-25,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134889,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134890,444442029,JP MORGAN CHASE & CO,244,STP,S3,1886804842.09,1886804842.09,551688.58,2079854912.8284,-193050070.7384,0.0,-193050070.7384,-22263921727.5204
134889,2021-10-26,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134889,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134890,444442029,JP MORGAN CHASE & CO,244,STP,S3,1885653048.36,1885653048.36,551344.95,2081029459.977,-195376411.617,0.0,-195376411.617,4104311783.2788
134889,2021-10-27,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134889,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134890,444442029,JP MORGAN CHASE & CO,244,STP,S3,1886470380.9,1886470380.9,551062.42,2072661484.7282,-186191103.8282,0.0,-186191103.8282,-21902375592.7478
134889,2021-10-28,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134889,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134890,444442029,JP MORGAN CHASE & CO,244,STP,S3,1885031731.17,1885031731.17,551130.82,2075613781.202,-190582050.032,0.0,-190582050.032,3803789117.9742
134889,2021-10-29,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134889,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134890,444442029,JP MORGAN CHASE & CO,244,STP,S3,1883614305.6,1883614305.6,550729.32,2084202067.7808,-200587762.1808,0.0,-200587762.1808,29198731638.9482
134889,2021-10-30,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134889,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134890,444442029,JP MORGAN CHASE & CO,244,STP,S3,1883959378.86,1883959378.86,550739.65,2084241161.046,-200281782.186,0.0,-200281782.186,1305869954.8092
134889,2021-10-31,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134889,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134890,444442029,JP MORGAN CHASE & CO,244,STP,S3,1884304283.53,1884304283.53,550749.98,2084280254.3112,-199975970.7812,0.0,-199975970.7812,1305231936.0696
134889,2021-11-01,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134889,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134890,444442029,JP MORGAN CHASE & CO,244,STP,S3,1884649019.09,1884649019.09,550760.31,2084319347.5764,-199670328.4864,0.0,-199670328.4864,1304591949.4212
134889,2021-11-02,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134889,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134890,444442029,JP MORGAN CHASE & CO,244,STP,S3,1883633435.38,1883633435.38,550836.87,2081441772.3003,-197808336.9203,0.0,-197808336.9203,-14671430293.6313
134889,2021-11-03,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134889,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134890,444442029,JP MORGAN CHASE & CO,244,STP,S3,1877435297.36,1877435297.36,550105.87,2111218312.1208,-233783014.7608,0.0,-233783014.7608,87599679144.2297
134889,2021-11-04,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134889,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134890,444442029,JP MORGAN CHASE & CO,244,STP,S3,1872905968.33,1872905968.33,550828.19,2119256378.206,-246350409.876,0.0,-246350409.876,514102866.6544
134889,2021-11-05,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134889,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134890,444442029,JP MORGAN CHASE & CO,244,STP,S3,1875028802.31,1875028802.31,551170.54,2139511755.3504,-264482953.0404,0.0,-264482953.0404,72573125724.8792
134889,2021-11-06,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134889,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134890,444442029,JP MORGAN CHASE & CO,244,STP,S3,1875380335.72,1875380335.72,551171.53,2139515598.2928,-264135262.5728,0.0,-264135262.5728,1364564486.6592
134889,2021-11-07,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134889,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134890,444442029,JP MORGAN CHASE & CO,244,STP,S3,1875731719.28,1875731719.28,551172.55,2139519557.688,-263787838.408,0.0,-263787838.408,1363982688.4704
134889,2021-11-08,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134889,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134890,444442029,JP MORGAN CHASE & CO,244,STP,S3,1880916011.27,1880916011.27,550367.4,2132348958.234,-251432946.964,0.0,-251432946.964,6306615191.7219
134889,2021-11-09,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134889,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134890,444442029,JP MORGAN CHASE & CO,244,STP,S3,1886393774.95,1886393774.95,550572.25,2134491533.135,-248097758.185,0.0,-248097758.185,25842624553.1553
134889,2021-11-10,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134889,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134890,444442029,JP MORGAN CHASE & CO,244,STP,S3,1886828382.46,1886828382.46,550132.01,2131970588.9138,-245142206.4538,0.0,-245142206.4538,-1105072590.601
134889,2021-11-11,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134889,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134890,444442029,JP MORGAN CHASE & CO,244,STP,S3,1887288807.16,1887288807.16,550038.1,2131606651.978,-244317844.818,0.0,-244317844.818,1784684610.8218
134889,2021-11-12,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134889,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134890,444442029,JP MORGAN CHASE & CO,244,STP,S3,1886851356.53,1886851356.53,549733.26,2137654273.5078,-250802916.9778,0.0,-250802916.9778,23110760294.3503
134889,2021-11-13,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134889,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134890,444442029,JP MORGAN CHASE & CO,244,STP,S3,1887194020.89,1887194020.89,549751.31,2137724461.4743,-250530440.5843,0.0,-250530440.5843,1332390455.8243
134889,2021-11-14,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134889,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134890,444442029,JP MORGAN CHASE & CO,244,STP,S3,1887536524.59,1887536524.59,549769.38,2137794727.2114,-250258202.6214,0.0,-250258202.6214,1331765646.8239
134889,2021-11-15,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134889,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134890,444442029,JP MORGAN CHASE & CO,244,STP,S3,1887878867.44,1887878867.44,549787.4,2137864798.522,-249985931.082,0.0,-249985931.082,1331140371.1999
134889,2021-11-16,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134889,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134890,444442029,JP MORGAN CHASE & CO,244,STP,S3,1883680765.84,1883680765.84,550664.46,2146952623.2264,-263271857.3864,0.0,-263271857.3864,3087216856.458
134889,2021-11-17,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134889,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134890,444442029,JP MORGAN CHASE & CO,244,STP,S3,1882455208.04,1882455208.04,550838.13,2152647870.1335,-270192662.0935,0.0,-270192662.0935,12365217925.3853
134889,2021-11-18,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134889,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134890,444442029,JP MORGAN CHASE & CO,244,STP,S3,1881589624.51,1881589624.51,551637.36,2175343314.5448,-293753690.0348,0.0,-293753690.0348,63353447277.14
134889,2021-11-19,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134889,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134890,444442029,JP MORGAN CHASE & CO,244,STP,S3,1882254801.43,1882254801.43,551419.4,2163510558.482,-281255757.052,0.0,-281255757.052,-34821959170.7586
134889,2021-11-20,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134889,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134890,444442029,JP MORGAN CHASE & CO,244,STP,S3,1882603087.58,1882603087.58,551429.67,2163550853.1351,-280947765.5551,0.0,-280947765.5551,1366470863.4564
134889,2021-11-21,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134889,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134890,444442029,JP MORGAN CHASE & CO,244,STP,S3,1882951221.47,1882951221.47,551439.93,2163591108.5529,-280639887.0829,0.0,-280639887.0829,1365873506.0139
134889,2021-11-22,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134889,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134890,444442029,JP MORGAN CHASE & CO,244,STP,S3,1882088141.1,1882088141.1,550797.75,2155414803.165,-273326662.065,0.0,-273326662.065,-22707190627.8152
134889,2021-11-23,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134889,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134890,444442029,JP MORGAN CHASE & CO,244,STP,S3,1880591284.81,1880591284.81,550716.85,2172231021.6345,-291639736.8245,0.0,-291639736.8245,52630790806.5642
134889,2021-11-24,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134889,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134890,444442029,JP MORGAN CHASE & CO,244,STP,S3,1879759874.27,1879759874.27,550933.28,2186924145.6272,-307164271.3572,0.0,-307164271.3572,43925484126.0099
134889,2021-11-25,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134889,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134890,444442029,JP MORGAN CHASE & CO,244,STP,S3,1880489579.29,1880489579.29,550424.67,2184905223.3183,-304415644.0283,0.0,-304415644.0283,2898575702.1487
134889,2021-11-26,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134889,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134890,444442029,JP MORGAN CHASE & CO,244,STP,S3,1886938886.07,1886938886.07,551774.9,2211585529.937,-324646643.867,0.0,-324646643.867,98485097021.2683
134889,2021-11-27,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134889,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134890,444442029,JP MORGAN CHASE & CO,244,STP,S3,1887291449.31,1887291449.31,551791.48,2211651984.7324,-324360535.4224,0.0,-324360535.4224,1413052844.3458
134889,2021-11-28,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134889,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134890,444442029,JP MORGAN CHASE & CO,244,STP,S3,1887643842.76,1887643842.76,551808.04,2211718359.3652,-324074516.6052,0.0,-324074516.6052,1412372384.1157
134889,2021-11-29,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134889,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134890,444442029,JP MORGAN CHASE & CO,244,STP,S3,1884367588.33,1884367588.33,551301.76,2211260333.3248,-326892744.9948,0.0,-326892744.9948,-7760748015.735
134889,2021-11-30,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134889,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134890,444442029,JP MORGAN CHASE & CO,244,STP,S3,1887587960.21,1887587960.21,551045.74,2206684707.6596,-319096747.4496,0.0,-319096747.4496,765356365.1552
134889,2021-12-01,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134889,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134890,444442029,JP MORGAN CHASE & CO,244,STP,S3,1890133006.47,1890133006.47,550939.53,2178007206.3678,-287874199.8978,0.0,-287874199.8978,-86705603520.4694
134889,2021-12-02,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134889,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134890,444442029,JP MORGAN CHASE & CO,244,STP,S3,1891549762.41,1891549762.41,550566.65,2172084536.247,-280534773.837,0.0,-280534773.837,-9676994822.7876
134889,2021-12-03,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134889,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134890,444442029,JP MORGAN CHASE & CO,244,STP,S3,1890463441.57,1890463441.57,550835.26,2174879382.1158,-284415940.5458,0.0,-284415940.5458,1666433743.5255
134889,2021-12-04,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134889,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134890,444442029,JP MORGAN CHASE & CO,244,STP,S3,1890808454.43,1890808454.43,550851.22,2174942397.4626,-284133943.0326,0.0,-284133943.0326,1362161610.177
134889,2021-12-05,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134889,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134890,444442029,JP MORGAN CHASE & CO,244,STP,S3,1891153309.02,1891153309.02,550867.16,2175005333.8428,-283852024.8228,0.0,-283852024.8228,1361536786.9545
134889,2021-12-06,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134889,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134890,444442029,JP MORGAN CHASE & CO,244,STP,S3,1889053889.83,1889053889.83,550355.53,2170602210.32,-281548320.49,0.0,-281548320.49,-16464399989.8938
134889,2021-12-07,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134889,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134890,444442029,JP MORGAN CHASE & CO,244,STP,S3,1891269132.2,1891269132.2,550560.7,2150545150.27,-259276018.07,0.0,-259276018.07,-62922127143.05
134889,2021-12-08,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134889,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134890,444442029,JP MORGAN CHASE & CO,244,STP,S3,1891608650.47,1891608650.47,550589.11,2150656122.571,-259047472.101,0.0,-259047472.101,1326081342.146
134889,2021-12-09,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134889,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134890,444442029,JP MORGAN CHASE & CO,244,STP,S3,1892599895.34,1892599895.34,551039.31,2148981673.8897,-256381778.5497,0.0,-256381778.5497,-7917321312.5799
134889,2021-12-10,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134889,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134890,444442029,JP MORGAN CHASE & CO,244,STP,S3,1894106491.39,1894106491.39,551583.66,2144397310.8186,-250290819.4286,0.0,-250290819.4286,-17152221834.7178
134889,2021-12-11,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134889,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134890,444442029,JP MORGAN CHASE & CO,244,STP,S3,1894442865.23,1894442865.23,551611.34,2144504922.6314,-250062057.4014,0.0,-250062057.4014,1307616329.6936
134889,2021-12-12,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134889,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134890,444442029,JP MORGAN CHASE & CO,244,STP,S3,1894779090.98,1894779090.98,551638.98,2144612378.9358,-249833287.9558,0.0,-249833287.9558,1307040754.2281
134889,2021-12-13,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134889,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134890,444442029,JP MORGAN CHASE & CO,244,STP,S3,1892095797.5,1892095797.5,551361.05,2143068724.4135,-250972926.9135,0.0,-250972926.9135,-12019683710.5085
134889,2021-12-14,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134889,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134890,444442029,JP MORGAN CHASE & CO,244,STP,S3,1886239283.2,1886239283.2,551377.89,2170449439.9749,-284210156.7749,0.0,-284210156.7749,70653403636.9256
134889,2021-12-15,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134889,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134890,444442029,JP MORGAN CHASE & CO,244,STP,S3,1887643460.87,1887643460.87,551572.87,2200924675.9749,-313281215.1049,0.0,-313281215.1049,107165420588.4229
134889,2021-12-16,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134889,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134890,444442029,JP MORGAN CHASE & CO,244,STP,S3,1889292421.12,1889292421.12,551484.1,2207574307.777,-318281886.657,0.0,-318281886.657,30567160733.1894
